data;zona;ospedale;diagnosi;numero_ricoveri
02/02/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;2
02/02/2025 00:00;Nord;Istituto dei Tumori;infezioni;2
02/02/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;3
03/02/2025 00:00;Nord;Ospedale Niguarda;altre cause;4
03/02/2025 00:00;Nord;Ospedale Niguarda;trauma;4
03/02/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;1
03/02/2025 00:00;Nord;Ospedale Niguarda;infezioni;4
03/02/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;0
03/02/2025 00:00;Est;Policlinico di Milano;altre cause;3
03/02/2025 00:00;Est;Policlinico di Milano;trauma;4
03/02/2025 00:00;Est;Policlinico di Milano;cardiopatie;5
03/02/2025 00:00;Est;Policlinico di Milano;infezioni;0
03/02/2025 00:00;Est;Policlinico di Milano;problemi respiratori;0
03/02/2025 00:00;Est;San Raffaele;altre cause;6
03/02/2025 00:00;Est;San Raffaele;trauma;3
03/02/2025 00:00;Est;San Raffaele;cardiopatie;3
03/02/2025 00:00;Est;San Raffaele;infezioni;1
03/02/2025 00:00;Est;San Raffaele;problemi respiratori;3
03/02/2025 00:00;Centro;Humanitas;altre cause;1
03/02/2025 00:00;Centro;Humanitas;trauma;1
03/02/2025 00:00;Centro;Humanitas;cardiopatie;3
03/02/2025 00:00;Centro;Humanitas;infezioni;3
03/02/2025 00:00;Centro;Humanitas;problemi respiratori;1
03/02/2025 00:00;Sud-Ovest;San Paolo;altre cause;6
03/02/2025 00:00;Sud-Ovest;San Paolo;trauma;3
03/02/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;5
03/02/2025 00:00;Sud-Ovest;San Paolo;infezioni;3
03/02/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;0
03/02/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;13
03/02/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;2
03/02/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;1
03/02/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;1
03/02/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;2
03/02/2025 00:00;Centro;Galeazzi;altre cause;7
03/02/2025 00:00;Centro;Galeazzi;trauma;3
03/02/2025 00:00;Centro;Galeazzi;cardiopatie;3
03/02/2025 00:00;Centro;Galeazzi;infezioni;7
03/02/2025 00:00;Centro;Galeazzi;problemi respiratori;2
03/02/2025 00:00;Nord;Buzzi;altre cause;6
03/02/2025 00:00;Nord;Buzzi;trauma;5
03/02/2025 00:00;Nord;Buzzi;cardiopatie;1
03/02/2025 00:00;Nord;Buzzi;infezioni;1
03/02/2025 00:00;Nord;Buzzi;problemi respiratori;1
03/02/2025 00:00;Nord;Sacco;altre cause;13
03/02/2025 00:00;Nord;Sacco;trauma;2
03/02/2025 00:00;Nord;Sacco;cardiopatie;2
03/02/2025 00:00;Nord;Sacco;infezioni;2
03/02/2025 00:00;Nord;Sacco;problemi respiratori;1
03/02/2025 00:00;Nord;Istituto dei Tumori;altre cause;9
03/02/2025 00:00;Nord;Istituto dei Tumori;trauma;6
03/02/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;4
03/02/2025 00:00;Nord;Istituto dei Tumori;infezioni;0
03/02/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;1
04/02/2025 00:00;Nord;Ospedale Niguarda;altre cause;7
04/02/2025 00:00;Nord;Ospedale Niguarda;trauma;3
04/02/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;1
04/02/2025 00:00;Nord;Ospedale Niguarda;infezioni;1
04/02/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;2
04/02/2025 00:00;Est;Policlinico di Milano;altre cause;2
04/02/2025 00:00;Est;Policlinico di Milano;trauma;3
04/02/2025 00:00;Est;Policlinico di Milano;cardiopatie;5
04/02/2025 00:00;Est;Policlinico di Milano;infezioni;0
04/02/2025 00:00;Est;Policlinico di Milano;problemi respiratori;3
04/02/2025 00:00;Est;San Raffaele;altre cause;10
04/02/2025 00:00;Est;San Raffaele;trauma;1
04/02/2025 00:00;Est;San Raffaele;cardiopatie;2
04/02/2025 00:00;Est;San Raffaele;infezioni;4
04/02/2025 00:00;Est;San Raffaele;problemi respiratori;2
04/02/2025 00:00;Centro;Humanitas;altre cause;2
04/02/2025 00:00;Centro;Humanitas;trauma;3
04/02/2025 00:00;Centro;Humanitas;cardiopatie;3
04/02/2025 00:00;Centro;Humanitas;infezioni;5
04/02/2025 00:00;Centro;Humanitas;problemi respiratori;1
04/02/2025 00:00;Sud-Ovest;San Paolo;altre cause;10
04/02/2025 00:00;Sud-Ovest;San Paolo;trauma;0
04/02/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;3
04/02/2025 00:00;Sud-Ovest;San Paolo;infezioni;3
04/02/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;3
04/02/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;14
04/02/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;1
04/02/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;4
04/02/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;0
04/02/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;3
04/02/2025 00:00;Centro;Galeazzi;altre cause;6
04/02/2025 00:00;Centro;Galeazzi;trauma;0
04/02/2025 00:00;Centro;Galeazzi;cardiopatie;2
04/02/2025 00:00;Centro;Galeazzi;infezioni;3
04/02/2025 00:00;Centro;Galeazzi;problemi respiratori;1
04/02/2025 00:00;Nord;Buzzi;altre cause;8
04/02/2025 00:00;Nord;Buzzi;trauma;4
04/02/2025 00:00;Nord;Buzzi;cardiopatie;5
04/02/2025 00:00;Nord;Buzzi;infezioni;0
04/02/2025 00:00;Nord;Buzzi;problemi respiratori;1
04/02/2025 00:00;Nord;Sacco;altre cause;10
04/02/2025 00:00;Nord;Sacco;trauma;4
04/02/2025 00:00;Nord;Sacco;cardiopatie;0
04/02/2025 00:00;Nord;Sacco;infezioni;5
04/02/2025 00:00;Nord;Sacco;problemi respiratori;0
04/02/2025 00:00;Nord;Istituto dei Tumori;altre cause;11
04/02/2025 00:00;Nord;Istituto dei Tumori;trauma;6
04/02/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;1
04/02/2025 00:00;Nord;Istituto dei Tumori;infezioni;1
04/02/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;4
05/02/2025 00:00;Nord;Ospedale Niguarda;altre cause;8
05/02/2025 00:00;Nord;Ospedale Niguarda;trauma;3
05/02/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;5
05/02/2025 00:00;Nord;Ospedale Niguarda;infezioni;1
05/02/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;2
05/02/2025 00:00;Est;Policlinico di Milano;altre cause;0
05/02/2025 00:00;Est;Policlinico di Milano;trauma;2
05/02/2025 00:00;Est;Policlinico di Milano;cardiopatie;5
05/02/2025 00:00;Est;Policlinico di Milano;infezioni;1
05/02/2025 00:00;Est;Policlinico di Milano;problemi respiratori;0
05/02/2025 00:00;Est;San Raffaele;altre cause;10
05/02/2025 00:00;Est;San Raffaele;trauma;1
05/02/2025 00:00;Est;San Raffaele;cardiopatie;3
05/02/2025 00:00;Est;San Raffaele;infezioni;3
05/02/2025 00:00;Est;San Raffaele;problemi respiratori;1
05/02/2025 00:00;Centro;Humanitas;altre cause;1
05/02/2025 00:00;Centro;Humanitas;trauma;5
05/02/2025 00:00;Centro;Humanitas;cardiopatie;1
05/02/2025 00:00;Centro;Humanitas;infezioni;6
05/02/2025 00:00;Centro;Humanitas;problemi respiratori;2
05/02/2025 00:00;Sud-Ovest;San Paolo;altre cause;9
05/02/2025 00:00;Sud-Ovest;San Paolo;trauma;0
05/02/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;6
05/02/2025 00:00;Sud-Ovest;San Paolo;infezioni;5
05/02/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;3
05/02/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;14
05/02/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;3
05/02/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;2
05/02/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;3
05/02/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;1
05/02/2025 00:00;Centro;Galeazzi;altre cause;6
05/02/2025 00:00;Centro;Galeazzi;trauma;1
05/02/2025 00:00;Centro;Galeazzi;cardiopatie;3
05/02/2025 00:00;Centro;Galeazzi;infezioni;3
05/02/2025 00:00;Centro;Galeazzi;problemi respiratori;1
05/02/2025 00:00;Nord;Buzzi;altre cause;5
05/02/2025 00:00;Nord;Buzzi;trauma;2
05/02/2025 00:00;Nord;Buzzi;cardiopatie;2
05/02/2025 00:00;Nord;Buzzi;infezioni;0
05/02/2025 00:00;Nord;Buzzi;problemi respiratori;1
05/02/2025 00:00;Nord;Sacco;altre cause;12
05/02/2025 00:00;Nord;Sacco;trauma;3
05/02/2025 00:00;Nord;Sacco;cardiopatie;0
05/02/2025 00:00;Nord;Sacco;infezioni;2
05/02/2025 00:00;Nord;Sacco;problemi respiratori;2
05/02/2025 00:00;Nord;Istituto dei Tumori;altre cause;7
05/02/2025 00:00;Nord;Istituto dei Tumori;trauma;6
05/02/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;4
05/02/2025 00:00;Nord;Istituto dei Tumori;infezioni;2
05/02/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;2
06/02/2025 00:00;Nord;Ospedale Niguarda;altre cause;8
06/02/2025 00:00;Nord;Ospedale Niguarda;trauma;2
06/02/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;5
06/02/2025 00:00;Nord;Ospedale Niguarda;infezioni;4
06/02/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;1
06/02/2025 00:00;Est;Policlinico di Milano;altre cause;1
06/02/2025 00:00;Est;Policlinico di Milano;trauma;3
06/02/2025 00:00;Est;Policlinico di Milano;cardiopatie;2
06/02/2025 00:00;Est;Policlinico di Milano;infezioni;4
06/02/2025 00:00;Est;Policlinico di Milano;problemi respiratori;0
06/02/2025 00:00;Est;San Raffaele;altre cause;9
06/02/2025 00:00;Est;San Raffaele;trauma;4
06/02/2025 00:00;Est;San Raffaele;cardiopatie;1
06/02/2025 00:00;Est;San Raffaele;infezioni;0
06/02/2025 00:00;Est;San Raffaele;problemi respiratori;1
06/02/2025 00:00;Centro;Humanitas;altre cause;0
06/02/2025 00:00;Centro;Humanitas;trauma;3
06/02/2025 00:00;Centro;Humanitas;cardiopatie;3
06/02/2025 00:00;Centro;Humanitas;infezioni;6
06/02/2025 00:00;Centro;Humanitas;problemi respiratori;0
06/02/2025 00:00;Sud-Ovest;San Paolo;altre cause;6
06/02/2025 00:00;Sud-Ovest;San Paolo;trauma;3
06/02/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;4
06/02/2025 00:00;Sud-Ovest;San Paolo;infezioni;3
06/02/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;0
06/02/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;14
06/02/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;1
06/02/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;3
06/02/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;0
06/02/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;2
06/02/2025 00:00;Centro;Galeazzi;altre cause;7
06/02/2025 00:00;Centro;Galeazzi;trauma;0
06/02/2025 00:00;Centro;Galeazzi;cardiopatie;4
06/02/2025 00:00;Centro;Galeazzi;infezioni;5
06/02/2025 00:00;Centro;Galeazzi;problemi respiratori;2
06/02/2025 00:00;Nord;Buzzi;altre cause;6
06/02/2025 00:00;Nord;Buzzi;trauma;1
06/02/2025 00:00;Nord;Buzzi;cardiopatie;2
06/02/2025 00:00;Nord;Buzzi;infezioni;2
06/02/2025 00:00;Nord;Buzzi;problemi respiratori;3
06/02/2025 00:00;Nord;Sacco;altre cause;11
06/02/2025 00:00;Nord;Sacco;trauma;1
06/02/2025 00:00;Nord;Sacco;cardiopatie;2
06/02/2025 00:00;Nord;Sacco;infezioni;3
06/02/2025 00:00;Nord;Sacco;problemi respiratori;3
06/02/2025 00:00;Nord;Istituto dei Tumori;altre cause;10
06/02/2025 00:00;Nord;Istituto dei Tumori;trauma;8
06/02/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;1
06/02/2025 00:00;Nord;Istituto dei Tumori;infezioni;2
06/02/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;3
07/02/2025 00:00;Nord;Ospedale Niguarda;altre cause;7
07/02/2025 00:00;Nord;Ospedale Niguarda;trauma;3
07/02/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;1
07/02/2025 00:00;Nord;Ospedale Niguarda;infezioni;1
07/02/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;40
07/02/2025 00:00;Est;Policlinico di Milano;altre cause;0
07/02/2025 00:00;Est;Policlinico di Milano;trauma;2
07/02/2025 00:00;Est;Policlinico di Milano;cardiopatie;5
07/02/2025 00:00;Est;Policlinico di Milano;infezioni;2
07/02/2025 00:00;Est;Policlinico di Milano;problemi respiratori;60
07/02/2025 00:00;Est;San Raffaele;altre cause;9
07/02/2025 00:00;Est;San Raffaele;trauma;0
07/02/2025 00:00;Est;San Raffaele;cardiopatie;3
07/02/2025 00:00;Est;San Raffaele;infezioni;0
07/02/2025 00:00;Est;San Raffaele;problemi respiratori;61
07/02/2025 00:00;Centro;Humanitas;altre cause;0
07/02/2025 00:00;Centro;Humanitas;trauma;4
07/02/2025 00:00;Centro;Humanitas;cardiopatie;0
07/02/2025 00:00;Centro;Humanitas;infezioni;7
07/02/2025 00:00;Centro;Humanitas;problemi respiratori;27
07/02/2025 00:00;Sud-Ovest;San Paolo;altre cause;8
07/02/2025 00:00;Sud-Ovest;San Paolo;trauma;0
07/02/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;5
07/02/2025 00:00;Sud-Ovest;San Paolo;infezioni;3
07/02/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;49
07/02/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;11
07/02/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;4
07/02/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;3
07/02/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;0
07/02/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;50
07/02/2025 00:00;Centro;Galeazzi;altre cause;7
07/02/2025 00:00;Centro;Galeazzi;trauma;2
07/02/2025 00:00;Centro;Galeazzi;cardiopatie;2
07/02/2025 00:00;Centro;Galeazzi;infezioni;6
07/02/2025 00:00;Centro;Galeazzi;problemi respiratori;28
07/02/2025 00:00;Nord;Buzzi;altre cause;7
07/02/2025 00:00;Nord;Buzzi;trauma;2
07/02/2025 00:00;Nord;Buzzi;cardiopatie;4
07/02/2025 00:00;Nord;Buzzi;infezioni;0
07/02/2025 00:00;Nord;Buzzi;problemi respiratori;44
07/02/2025 00:00;Nord;Sacco;altre cause;10
07/02/2025 00:00;Nord;Sacco;trauma;4
07/02/2025 00:00;Nord;Sacco;cardiopatie;3
07/02/2025 00:00;Nord;Sacco;infezioni;2
07/02/2025 00:00;Nord;Sacco;problemi respiratori;44
07/02/2025 00:00;Nord;Istituto dei Tumori;altre cause;8
07/02/2025 00:00;Nord;Istituto dei Tumori;trauma;6
07/02/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;5
07/02/2025 00:00;Nord;Istituto dei Tumori;infezioni;1
07/02/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;38
08/02/2025 00:00;Nord;Ospedale Niguarda;altre cause;8
08/02/2025 00:00;Nord;Ospedale Niguarda;trauma;3
08/02/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;1
08/02/2025 00:00;Nord;Ospedale Niguarda;infezioni;3
08/02/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;2
08/02/2025 00:00;Est;Policlinico di Milano;altre cause;0
08/02/2025 00:00;Est;Policlinico di Milano;trauma;0
08/02/2025 00:00;Est;Policlinico di Milano;cardiopatie;2
08/02/2025 00:00;Est;Policlinico di Milano;infezioni;2
08/02/2025 00:00;Est;Policlinico di Milano;problemi respiratori;1
08/02/2025 00:00;Est;San Raffaele;altre cause;10
08/02/2025 00:00;Est;San Raffaele;trauma;4
08/02/2025 00:00;Est;San Raffaele;cardiopatie;1
08/02/2025 00:00;Est;San Raffaele;infezioni;2
08/02/2025 00:00;Est;San Raffaele;problemi respiratori;2
08/02/2025 00:00;Centro;Humanitas;altre cause;0
08/02/2025 00:00;Centro;Humanitas;trauma;3
08/02/2025 00:00;Centro;Humanitas;cardiopatie;2
08/02/2025 00:00;Centro;Humanitas;infezioni;3
08/02/2025 00:00;Centro;Humanitas;problemi respiratori;2
08/02/2025 00:00;Sud-Ovest;San Paolo;altre cause;9
08/02/2025 00:00;Sud-Ovest;San Paolo;trauma;0
08/02/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;3
08/02/2025 00:00;Sud-Ovest;San Paolo;infezioni;1
08/02/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;0
08/02/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;10
08/02/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;1
08/02/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;3
08/02/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;0
08/02/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;1
08/02/2025 00:00;Centro;Galeazzi;altre cause;6
08/02/2025 00:00;Centro;Galeazzi;trauma;2
08/02/2025 00:00;Centro;Galeazzi;cardiopatie;2
08/02/2025 00:00;Centro;Galeazzi;infezioni;5
08/02/2025 00:00;Centro;Galeazzi;problemi respiratori;2
08/02/2025 00:00;Nord;Buzzi;altre cause;8
08/02/2025 00:00;Nord;Buzzi;trauma;5
08/02/2025 00:00;Nord;Buzzi;cardiopatie;4
08/02/2025 00:00;Nord;Buzzi;infezioni;0
08/02/2025 00:00;Nord;Buzzi;problemi respiratori;1
08/02/2025 00:00;Nord;Sacco;altre cause;11
08/02/2025 00:00;Nord;Sacco;trauma;2
08/02/2025 00:00;Nord;Sacco;cardiopatie;3
08/02/2025 00:00;Nord;Sacco;infezioni;3
08/02/2025 00:00;Nord;Sacco;problemi respiratori;1
08/02/2025 00:00;Nord;Istituto dei Tumori;altre cause;7
08/02/2025 00:00;Nord;Istituto dei Tumori;trauma;8
08/02/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;1
08/02/2025 00:00;Nord;Istituto dei Tumori;infezioni;1
08/02/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;0
09/02/2025 00:00;Nord;Ospedale Niguarda;altre cause;7
09/02/2025 00:00;Nord;Ospedale Niguarda;trauma;3
09/02/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;1
09/02/2025 00:00;Nord;Ospedale Niguarda;infezioni;2
09/02/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;0
09/02/2025 00:00;Est;Policlinico di Milano;altre cause;2
09/02/2025 00:00;Est;Policlinico di Milano;trauma;1
09/02/2025 00:00;Est;Policlinico di Milano;cardiopatie;3
09/02/2025 00:00;Est;Policlinico di Milano;infezioni;4
09/02/2025 00:00;Est;Policlinico di Milano;problemi respiratori;0
09/02/2025 00:00;Est;San Raffaele;altre cause;6
09/02/2025 00:00;Est;San Raffaele;trauma;0
09/02/2025 00:00;Est;San Raffaele;cardiopatie;4
09/02/2025 00:00;Est;San Raffaele;infezioni;4
09/02/2025 00:00;Est;San Raffaele;problemi respiratori;1
09/02/2025 00:00;Centro;Humanitas;altre cause;0
09/02/2025 00:00;Centro;Humanitas;trauma;4
09/02/2025 00:00;Centro;Humanitas;cardiopatie;0
09/02/2025 00:00;Centro;Humanitas;infezioni;7
09/02/2025 00:00;Centro;Humanitas;problemi respiratori;1
09/02/2025 00:00;Sud-Ovest;San Paolo;altre cause;6
09/02/2025 00:00;Sud-Ovest;San Paolo;trauma;2
09/02/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;2
09/02/2025 00:00;Sud-Ovest;San Paolo;infezioni;1
09/02/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;1
09/02/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;10
09/02/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;1
09/02/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;4
09/02/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;2
09/02/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;1
09/02/2025 00:00;Centro;Galeazzi;altre cause;7
09/02/2025 00:00;Centro;Galeazzi;trauma;1
09/02/2025 00:00;Centro;Galeazzi;cardiopatie;1
09/02/2025 00:00;Centro;Galeazzi;infezioni;3
09/02/2025 00:00;Centro;Galeazzi;problemi respiratori;2
09/02/2025 00:00;Nord;Buzzi;altre cause;7
09/02/2025 00:00;Nord;Buzzi;trauma;2
09/02/2025 00:00;Nord;Buzzi;cardiopatie;1
09/02/2025 00:00;Nord;Buzzi;infezioni;3
09/02/2025 00:00;Nord;Buzzi;problemi respiratori;2
09/02/2025 00:00;Nord;Sacco;altre cause;13
09/02/2025 00:00;Nord;Sacco;trauma;3
09/02/2025 00:00;Nord;Sacco;cardiopatie;4
09/02/2025 00:00;Nord;Sacco;infezioni;1
09/02/2025 00:00;Nord;Sacco;problemi respiratori;1
09/02/2025 00:00;Nord;Istituto dei Tumori;altre cause;10
09/02/2025 00:00;Nord;Istituto dei Tumori;trauma;8
09/02/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;2
09/02/2025 00:00;Nord;Istituto dei Tumori;infezioni;0
09/02/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;3
10/02/2025 00:00;Nord;Ospedale Niguarda;altre cause;8
10/02/2025 00:00;Nord;Ospedale Niguarda;trauma;5
10/02/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;5
10/02/2025 00:00;Nord;Ospedale Niguarda;infezioni;4
10/02/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;22
10/02/2025 00:00;Est;Policlinico di Milano;altre cause;1
10/02/2025 00:00;Est;Policlinico di Milano;trauma;2
10/02/2025 00:00;Est;Policlinico di Milano;cardiopatie;6
10/02/2025 00:00;Est;Policlinico di Milano;infezioni;3
10/02/2025 00:00;Est;Policlinico di Milano;problemi respiratori;25
10/02/2025 00:00;Est;San Raffaele;altre cause;9
10/02/2025 00:00;Est;San Raffaele;trauma;2
10/02/2025 00:00;Est;San Raffaele;cardiopatie;1
10/02/2025 00:00;Est;San Raffaele;infezioni;4
10/02/2025 00:00;Est;San Raffaele;problemi respiratori;24
10/02/2025 00:00;Centro;Humanitas;altre cause;2
10/02/2025 00:00;Centro;Humanitas;trauma;3
10/02/2025 00:00;Centro;Humanitas;cardiopatie;0
10/02/2025 00:00;Centro;Humanitas;infezioni;3
10/02/2025 00:00;Centro;Humanitas;problemi respiratori;11
10/02/2025 00:00;Sud-Ovest;San Paolo;altre cause;6
10/02/2025 00:00;Sud-Ovest;San Paolo;trauma;1
10/02/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;4
10/02/2025 00:00;Sud-Ovest;San Paolo;infezioni;2
10/02/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;22
10/02/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;13
10/02/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;4
10/02/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;1
10/02/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;0
10/02/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;21
10/02/2025 00:00;Centro;Galeazzi;altre cause;7
10/02/2025 00:00;Centro;Galeazzi;trauma;1
10/02/2025 00:00;Centro;Galeazzi;cardiopatie;1
10/02/2025 00:00;Centro;Galeazzi;infezioni;5
10/02/2025 00:00;Centro;Galeazzi;problemi respiratori;15
10/02/2025 00:00;Nord;Buzzi;altre cause;7
10/02/2025 00:00;Nord;Buzzi;trauma;2
10/02/2025 00:00;Nord;Buzzi;cardiopatie;2
10/02/2025 00:00;Nord;Buzzi;infezioni;3
10/02/2025 00:00;Nord;Buzzi;problemi respiratori;21
10/02/2025 00:00;Nord;Sacco;altre cause;14
10/02/2025 00:00;Nord;Sacco;trauma;5
10/02/2025 00:00;Nord;Sacco;cardiopatie;3
10/02/2025 00:00;Nord;Sacco;infezioni;2
10/02/2025 00:00;Nord;Sacco;problemi respiratori;23
10/02/2025 00:00;Nord;Istituto dei Tumori;altre cause;7
10/02/2025 00:00;Nord;Istituto dei Tumori;trauma;6
10/02/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;3
10/02/2025 00:00;Nord;Istituto dei Tumori;infezioni;0
10/02/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;20
11/02/2025 00:00;Nord;Ospedale Niguarda;altre cause;8
11/02/2025 00:00;Nord;Ospedale Niguarda;trauma;3
11/02/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;3
11/02/2025 00:00;Nord;Ospedale Niguarda;infezioni;0
11/02/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;29
11/02/2025 00:00;Est;Policlinico di Milano;altre cause;2
11/02/2025 00:00;Est;Policlinico di Milano;trauma;0
11/02/2025 00:00;Est;Policlinico di Milano;cardiopatie;3
11/02/2025 00:00;Est;Policlinico di Milano;infezioni;4
11/02/2025 00:00;Est;Policlinico di Milano;problemi respiratori;29
11/02/2025 00:00;Est;San Raffaele;altre cause;7
11/02/2025 00:00;Est;San Raffaele;trauma;1
11/02/2025 00:00;Est;San Raffaele;cardiopatie;2
11/02/2025 00:00;Est;San Raffaele;infezioni;1
11/02/2025 00:00;Est;San Raffaele;problemi respiratori;32
11/02/2025 00:00;Centro;Humanitas;altre cause;1
11/02/2025 00:00;Centro;Humanitas;trauma;1
11/02/2025 00:00;Centro;Humanitas;cardiopatie;1
11/02/2025 00:00;Centro;Humanitas;infezioni;3
11/02/2025 00:00;Centro;Humanitas;problemi respiratori;14
11/02/2025 00:00;Sud-Ovest;San Paolo;altre cause;9
11/02/2025 00:00;Sud-Ovest;San Paolo;trauma;0
11/02/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;4
11/02/2025 00:00;Sud-Ovest;San Paolo;infezioni;1
11/02/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;28
11/02/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;12
11/02/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;1
11/02/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;4
11/02/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;3
11/02/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;29
11/02/2025 00:00;Centro;Galeazzi;altre cause;6
11/02/2025 00:00;Centro;Galeazzi;trauma;0
11/02/2025 00:00;Centro;Galeazzi;cardiopatie;5
11/02/2025 00:00;Centro;Galeazzi;infezioni;5
11/02/2025 00:00;Centro;Galeazzi;problemi respiratori;18
11/02/2025 00:00;Nord;Buzzi;altre cause;4
11/02/2025 00:00;Nord;Buzzi;trauma;1
11/02/2025 00:00;Nord;Buzzi;cardiopatie;4
11/02/2025 00:00;Nord;Buzzi;infezioni;0
